NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.8020148526905284,0.8776479181884588,0.9244582420258095,0.9171333495657821,0.9780456131807483,0.9323106890674459,0.9619146173200227,0.7837837837837838,0.8849017936855774,0.9568622676730785,0.9571463355247138,0.9043705868030192,0.9102142683223764,Class,3
0.8252678354029706,0.8597922246570896,0.9041879717555393,0.8979587695803912,0.9829965100235372,0.9094838081324568,0.9676365554743933,0.795045045045045,0.9117563509455401,0.9623204285366447,0.9564564564564565,0.9064808051294538,0.9356992127262397,Class,3
0.8170298677055434,0.8709723236750264,0.895503611719828,0.9055068582095608,0.9753469685902119,0.912730297865433,0.9472445418391364,0.7725225225225225,0.8849525200876552,0.961955198441685,0.9605957308660011,0.924539404269134,0.9132071260449639,Class,3
