NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.7666991315639964,0.8660214268322376,0.820245921597273,0.8293158022887752,0.8547601655709764,0.8329072315558802,0.8796363931499066,0.839369775180586,0.8825785244704163,0.8939919649379109,0.8991457673890106,0.8349464329194058,0.8843336579823066,Class,3
0.7852954305657008,0.8554601899196494,0.8153457511565619,0.834358006655304,0.860187890593296,0.8316593620647675,0.8803364174985796,0.8495454914373833,0.8841408976544113,0.9053952601249899,0.9035589643697751,0.8893454265075887,0.8821422774125477,Class,3
0.797013229445662,0.875882639396153,0.8263736709682655,0.8395828260693126,0.847070043015989,0.8319332846359874,0.8812799285772259,0.829863647431215,0.9012965668371076,0.8893860076292509,0.9056387468549632,0.8709520331141952,0.8949050401753105,Class,3
