chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL30219,METHOHEXITAL SODIUM,33.527092274601856,37.262856177203766,30.270753949495507,31.18893434769426,36.26972544779687,33.53640143236515,48.44295942944924,37.063409150279256,36.42074642464971,40.43832991049051,32.65413232586812,29.60693040873484,33.01050672520437,32.80040144020612,33.07570838511026,29.70012705899467,31.71289991662652,28.215580391481147,30.953149016289327,32.08627419573603,29.92357153511284,31.31392762447632,32.731337293065764,32.44445972951216
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,33.57113663123933,18.012405649592854,35.93034667884188,39.31297237323152,15.265909394639095,52.64141402959574,12.169897845571048,14.829890350653008,15.24508471515959,18.393934145462683,44.36648645751613,20.994138355156885,46.16888142731933,45.01331372090224,46.85473615812995,33.80103356849433,41.09351162675732,28.53870155343613,38.43922430239153,42.3373577145182,34.62737664042266,39.77163321837666,44.68443014839329,43.6434624439423
CHEMBL1474963,BENZARONE,33.75652385591019,23.655931456897424,25.98153437440522,25.170571424513607,79.24150829941283,26.133418584643813,37.93931703653576,78.09245627431852,79.04846515856356,40.98602374034159,25.6258533908872,23.97292456638781,25.75556027160975,25.682566361797424,25.79053216860736,26.551505919464667,25.323336272686426,27.924132714163456,25.374463646693663,25.428396898272,26.31826204349621,25.19233996428027,25.654216194935465,25.55673192302037
CHEMBL1909282,FENCLOZIC ACID,33.88356334585679,33.02693663051094,34.032714636866544,37.5207740372306,13.336804323158658,50.64994487634382,7.511071424545419,12.373282838302176,13.167448256025056,37.93209809122491,42.895344438132426,32.2831977788948,44.78420486843087,43.57038645401098,45.47415713576494,31.79488300452571,39.36831025543376,26.27785515981177,36.63560368155719,40.63513835910985,32.71834962582836,37.994887072039,43.229546858772565,42.10901714818576
CHEMBL472,GLYBURIDE,33.92127266690255,28.838195007391043,46.30270028899392,44.28003327481216,2.250735683281028,35.89466857860782,0.5088053587525093,1.967766489409213,2.20790017890006,22.852528595426588,40.64295882211277,35.447309701107905,39.44424388667644,40.200378195308005,38.99473975649647,47.4159140831227,43.06522215690032,50.300397326690856,44.80048441249659,42.23128583616457,46.98134000248881,43.9643074951367,40.42200694578516,41.17534926269728
CHEMBL2105980,CHLORPHENOXAMINE HYDROCHLORIDE,33.964280130886245,5.15022365380162,42.37217488405789,45.26335837898861,9.60243032835097,54.80794878861147,11.38474931064846,9.998129520449307,9.71556856391249,5.644911096410006,49.34422270518766,6.331044369569777,50.690120764407055,49.84769651862911,51.1484553592665,35.7377561181718,46.640635933225205,22.831402099423407,44.59317164508822,47.58290893669773,38.570851268229525,45.61751568114087,49.59576711025985,48.70739997585595
CHEMBL1483,ALBENDAZOLE,34.09365443080187,39.31905539365932,23.689829146431048,23.83816335865425,69.61318903890867,24.33209560058324,59.19558470557369,66.32952860622886,69.03719315559061,69.19858067562333,24.260390768503967,28.356912573159647,24.33088592392198,24.291302232201435,24.352700620042175,23.404549073910843,23.99449030646466,22.807479740233024,23.79524035584036,24.092736758590117,23.543558155720152,23.87823668847122,24.28065409052252,24.211694939607817
CHEMBL919,FOSPHENYTOIN SODIUM,34.38157140261502,39.87766247799926,24.036381947278507,27.44596293843873,48.33424617168152,45.27412635314342,47.71998775370328,45.92310384710256,47.92211556270509,53.25525703506508,33.88465325389486,25.507215936750963,36.180871220785264,34.701214857238696,37.093857362071,21.85502611423847,29.50915657233516,16.819096719593844,26.53556771086257,31.02913822584184,22.72164061146379,27.961881403512788,34.28912208729284,32.89885609714588
CHEMBL41286,DIACEREIN,34.39481647711369,32.4913268975313,36.26277756018179,37.08172911260704,18.615362719998945,47.31502117320575,17.210025957145994,18.019354941995907,18.51156737387687,30.380216387663552,40.970269867135016,31.565067218087467,42.69124837398479,41.58139234195493,43.3308641116106,35.37822139356458,37.02190894106087,33.040514097294405,36.92062434075258,38.39072049792977,35.776467469354365,37.0935235039598,41.26880973612502,40.16376495659358
CHEMBL76,CHLOROQUINE,34.69320135481122,3.615791004201416,1.136690501915255,1.2011015689906714,161.6059648126417,1.8102267769658549,269.2168686409991,171.756303439188,163.3030247584761,4.847265454656192,1.3543192041634242,2.8765312797696483,1.4338110092938667,1.3827889899158547,1.4643534440202195,1.1233305522894292,1.251378298317823,1.0596325873195722,1.1772970144952235,1.2868351466788557,1.1287427568278965,1.2136045874863832,1.3683617387399143,1.3294075933054414
