NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.7975813651489327,0.8555920785650515,0.8539586884181479,0.8605328301274247,0.8908672185699213,0.8558457105754405,0.9031835889943999,0.8287679571463356,0.8988921353786218,0.9029096664231799,0.9072214105997889,0.8468772826880935,0.8945702459215973,Class,3
0.8619633146660174,0.885723561399237,0.8656359061764466,0.8795958120282444,0.9043502962421881,0.8828423017612207,0.9134404674945216,0.871296972648324,0.9290946351757163,0.9271670318967615,0.9317324080837595,0.8993283824364905,0.9265075886697509,Class,3
0.8590617644671699,0.8891831020209398,0.8723926629332035,0.879494359224089,0.899297946595244,0.8742796850904959,0.896923950978005,0.8676040905770634,0.9133795958120282,0.922642236831426,0.9381645158672185,0.9219117766415064,0.919233422611801,Class,3
