chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL1200368,BENTIROMIDE,5.926478190442402,7.030192105663083,5.702565082244964,5.673180864413496,6.263292717550178,5.532607799726564,6.26013140899543,6.281858867334586,6.26701973542105,6.884041357451185,5.622022538280758,6.794025497489927,5.603600154140191,5.615284934276371,5.596801963352091,5.721596498509362,5.657451660529561,5.846307831539692,5.680384456169108,5.644562869301388,5.714063448667203,5.66931699114255,5.618663275672313,5.630026322304203
CHEMBL629,AMITRIPTYLINE,5.92513268677314,6.386743989733539,5.922862629715101,5.882424813878231,5.835985835234387,5.803229511513134,5.587493469465568,5.78079248514676,5.822106994535965,6.487936598946814,5.849190403662462,6.304932473732593,5.833387490511706,5.843728286402741,5.827242073457798,5.949872329574776,5.87014598544645,6.014145879569745,5.892474402324971,5.8647833570834855,5.939193978745916,5.877243852799148,5.846484845460768,5.855650108840174
CHEMBL489411,AMOROLFINE,5.924615326908156,6.204569372972816,5.920771315403579,5.903444146732638,5.881466593409564,5.826128058402442,5.7041962720423935,5.86102148552521,5.8779941610177175,6.263015214259342,5.87693393883638,6.166343067808704,5.866623575938085,5.873676398738837,5.861929542742847,5.931683078910705,5.894686424867636,5.970187143300608,5.907873961987847,5.888866370941007,5.927249727099765,5.9011512487444335,5.875312893369864,5.8810285258351644
CHEMBL1447476,BITHIONOLATE SODIUM,5.922601077342677,6.927125238246294,6.0270906042188255,5.912310850354518,5.6892144912920894,5.385604532182098,5.24490936325518,5.613267236164414,5.676208435321247,6.848917775004114,5.7236646390741175,6.846189694526449,5.651937146404664,5.697466299553005,5.616780711216194,6.102532876414975,5.84869649573441,6.226419749890448,5.941270123094695,5.805754705372531,6.074131169606013,5.895654324330937,5.710615772165476,5.754062545458881
CHEMBL1201271,BUCLIZINE,5.921948131636383,6.131002685188579,6.047148924586884,6.036614083466908,5.397814583911632,6.001552483812391,5.130043615246249,5.359326247888007,5.391548551693836,6.2262667240546286,6.02226190270403,6.04664626833676,6.01950492484335,6.020532340816917,6.018356707571382,6.054291371155247,6.032503256231936,6.068375052884315,6.03883690181128,6.029244459726438,6.051392465729035,6.035597277160535,6.021234207528694,6.024711991287766
CHEMBL1535,HYDROXYCHLOROQUINE,5.915298257683264,5.60414357384848,6.275876480846527,6.291330624455099,4.959241933513376,6.196317936980925,4.582859057246309,4.901223713001753,4.949408726437037,5.595254627152396,6.254587206415841,5.6169129597870935,6.240541496127256,6.249643334171639,6.23578059410852,6.20924209376641,6.278335271218706,6.003564272153587,6.2981978478804,6.270702290410325,6.238327914708052,6.287900398063888,6.252196890277328,6.260270684144164
CHEMBL278623,MACIMORELIN,5.91318030084649,4.976575151555962,6.372348462896138,6.371707415636214,4.777919277681683,6.393737086622697,4.688838464442328,4.769546202786087,4.776248162031393,4.896753878826427,6.375321635992708,5.120402778188241,6.377843200229117,6.37612969244368,6.378887740577805,6.3712000594896585,6.371959674433837,6.368998832748699,6.371996110264595,6.373165593404578,6.37172654095734,6.371556925883122,6.375725547884124,6.374558484492798
CHEMBL4299940,MITAPIVAT,5.910967120021126,6.85147605427305,5.910707394599402,5.871519751213543,5.632164728647304,5.621678654769518,5.501256698504962,5.617864200211554,5.630226696106558,6.791885043667192,5.791955530245319,6.63284254934174,5.754752639162763,5.7796703732401244,5.740257227892768,5.925255109667318,5.848155030438498,5.960530857078091,5.883381173001776,5.828678566555494,5.920337808124728,5.865787273574892,5.78585580921415,5.806004590955124
CHEMBL523299,UMECLIDINIUM BROMIDE,5.910555529069481,6.031444616193952,6.005145810569894,5.985104102707048,5.430939547034243,6.0609365593743405,5.530048357116927,5.451384841053109,5.430719629108111,5.988647685016172,5.979193447806617,6.0821389555214695,5.998962608210015,5.986287127132792,6.006987704635103,6.019012505991396,5.980343386822823,6.050010277375264,5.989546761243596,5.978573806015593,6.012330881941545,5.983858164816189,5.982621207915542,5.978539184996329
CHEMBL2146063,CHLORTETRACYCLINE HYDROCHLORIDE,5.909361235412945,5.7153046866616295,5.918280091092655,5.916446759215005,5.960920948481977,5.909982400674488,6.101794666939697,5.983300691952231,5.964624513404314,5.734768865666831,5.916516094320789,5.7790914018400095,5.915586538566997,5.916099339148034,5.914850283504096,5.916944203698788,5.916485195991768,5.9341474998518775,5.916746621914116,5.916690967694976,5.917486413532748,5.91632772619447,5.9163384289289205,5.916574075221331
