NB,KNN,LDA,SVM linear,SVM,LR,MLP,DT,RF,XGB,GB,AdaB,Bagging,Dataset,folds
0.7505884262641019,0.9268728187647107,0.9283946108270433,0.9096461326191057,0.9768890512133755,0.9350702053404755,0.9571869166463761,0.768018018018018,0.8951282363444526,0.9484011038065092,0.9468793117441766,0.8887062738414089,0.8928049671292915,Class,3
0.778924194464735,0.9346035224413602,0.9246408570732895,0.9069880691502312,0.9826109893677462,0.9079823066309554,0.970984498011525,0.7905405405405406,0.9028386494602711,0.9542853664475287,0.948380813245678,0.8899034169304438,0.9233321158996836,Class,3
0.7548900251602955,0.9498417336255174,0.929551172794416,0.9216378540702865,0.982976219462706,0.9312758704650596,0.9559086113140167,0.740990990990991,0.9142825257690123,0.9511403295187079,0.9509982955928902,0.8942658875091307,0.8955543381219055,Class,3
